Country Code,Country Name,Year,Age Group,Sex,Number of Deaths,"Death Rate Per 100,000"
RWA,Rwanda,1990,60-64 years,Both,"4,753","3,913.70"
RWA,Rwanda,1990,65-69 years,Male,"1,920","5,623.60"
RWA,Rwanda,1990,65-69 years,Female,"2,245","5,595.60"
RWA,Rwanda,1990,65-69 years,Both,"4,165","5,608.50"
RWA,Rwanda,1990,70-74 years,Male,"1,306","7,893.80"
RWA,Rwanda,1990,70-74 years,Female,"1,767","7,885.50"
RWA,Rwanda,1990,70-74 years,Both,"3,073","7,889.00"
RWA,Rwanda,1990,75-79 years,Male,984,"10,739.10"
RWA,Rwanda,1990,75-79 years,Female,"1,590","10,973.10"
RWA,Rwanda,1990,75-79 years,Both,"2,573","10,882.40"
RWA,Rwanda,1990,80+ years,Male,"1,025","16,730.70"
RWA,Rwanda,1990,80+ years,Female,"1,729","17,097.10"
RWA,Rwanda,1990,80+ years,Both,"2,754","16,958.90"
RWA,Rwanda,1990,All ages,Male,"52,465","1,501.90"
RWA,Rwanda,1990,All ages,Female,"48,095","1,339.10"
RWA,Rwanda,1990,All ages,Both,"100,560","1,419.40"
RWA,Rwanda,2000,0-6 days,Male,"5,294","181,348.20"
RWA,Rwanda,2000,0-6 days,Female,"3,866","133,344.70"
RWA,Rwanda,2000,0-6 days,Both,"9,159","157,428.90"
RWA,Rwanda,2000,7-27 days,Male,"2,476","29,035.50"
RWA,Rwanda,2000,7-27 days,Female,"1,871","21,986.90"
RWA,Rwanda,2000,7-27 days,Both,"4,347","25,516.40"
RWA,Rwanda,2000,28-364 days,Male,"8,183","6,337.80"
RWA,Rwanda,2000,28-364 days,Female,"6,749","5,221.90"
RWA,Rwanda,2000,28-364 days,Both,"14,932","5,779.60"
RWA,Rwanda,2000,1-4 years,Male,"11,572","2,550.80"
RWA,Rwanda,2000,1-4 years,Female,"9,561","2,090.50"
RWA,Rwanda,2000,1-4 years,Both,"21,133","2,319.70"
RWA,Rwanda,2000,5-9 years,Male,"1,384",247.8
RWA,Rwanda,2000,5-9 years,Female,"1,143",202.9
RWA,Rwanda,2000,5-9 years,Both,"2,527",225.3
RWA,Rwanda,2000,10-14 years,Male,"1,006",170.4
RWA,Rwanda,2000,10-14 years,Female,870,145.3
RWA,Rwanda,2000,10-14 years,Both,"1,875",157.7
RWA,Rwanda,2000,15-19 years,Male,"1,562",321.8
RWA,Rwanda,2000,15-19 years,Female,"1,474",297.4
RWA,Rwanda,2000,15-19 years,Both,"3,035",309.4
RWA,Rwanda,2000,20-24 years,Male,"2,234",610.7
RWA,Rwanda,2000,20-24 years,Female,"2,706",697.6
RWA,Rwanda,2000,20-24 years,Both,"4,940",655.4
RWA,Rwanda,2000,25-29 years,Male,"2,574",955.7
RWA,Rwanda,2000,25-29 years,Female,"3,212","1,049.90"
RWA,Rwanda,2000,25-29 years,Both,"5,786","1,005.80"
RWA,Rwanda,2000,30-34 years,Male,"2,641","1,223.90"
RWA,Rwanda,2000,30-34 years,Female,"2,872","1,188.20"
RWA,Rwanda,2000,30-34 years,Both,"5,513","1,205.10"
RWA,Rwanda,2000,35-39 years,Male,"2,679","1,441.30"
RWA,Rwanda,2000,35-39 years,Female,"2,376","1,201.70"
RWA,Rwanda,2000,35-39 years,Both,"5,055","1,317.80"
RWA,Rwanda,2000,40-44 years,Male,"2,358","1,523.30"
RWA,Rwanda,2000,40-44 years,Female,"1,896","1,145.60"
RWA,Rwanda,2000,40-44 years,Both,"4,253","1,328.20"
RWA,Rwanda,2000,45-49 years,Male,"2,188","1,784.50"
RWA,Rwanda,2000,45-49 years,Female,"1,649","1,221.20"
RWA,Rwanda,2000,45-49 years,Both,"3,837","1,489.30"
RWA,Rwanda,2000,50-54 years,Male,"2,243","2,142.40"
RWA,Rwanda,2000,50-54 years,Female,"1,369","1,221.50"
RWA,Rwanda,2000,50-54 years,Both,"3,611","1,666.30"
RWA,Rwanda,2000,55-59 years,Male,"1,824","2,589.30"
RWA,Rwanda,2000,55-59 years,Female,"1,300","1,699.60"
RWA,Rwanda,2000,55-59 years,Both,"3,124","2,126.10"
RWA,Rwanda,2000,60-64 years,Male,"1,958","3,524.90"
RWA,Rwanda,2000,60-64 years,Female,"1,560","2,544.50"
RWA,Rwanda,2000,60-64 years,Both,"3,517","3,010.50"
RWA,Rwanda,2000,65-69 years,Male,"2,176","4,822.90"
RWA,Rwanda,2000,65-69 years,Female,"2,263","4,367.10"
RWA,Rwanda,2000,65-69 years,Both,"4,439","4,579.30"
RWA,Rwanda,2000,70-74 years,Male,"2,032","6,898.20"
RWA,Rwanda,2000,70-74 years,Female,"2,172","5,741.20"
RWA,Rwanda,2000,70-74 years,Both,"4,203","6,247.70"
RWA,Rwanda,2000,75-79 years,Male,"1,150","9,586.80"
RWA,Rwanda,2000,75-79 years,Female,"1,617","8,352.90"
RWA,Rwanda,2000,75-79 years,Both,"2,767","8,824.80"
RWA,Rwanda,2000,80+ years,Male,743,"15,414.10"
RWA,Rwanda,2000,80+ years,Female,"1,655","14,622.60"
RWA,Rwanda,2000,80+ years,Both,"2,398","14,858.90"
RWA,Rwanda,2000,All ages,Male,"58,274","1,508.00"
RWA,Rwanda,2000,All ages,Female,"52,179","1,285.30"
RWA,Rwanda,2000,All ages,Both,"110,453","1,393.90"
RWA,Rwanda,2010,0-6 days,Male,"4,740","113,593.70"
RWA,Rwanda,2010,0-6 days,Female,"3,507","84,691.50"
RWA,Rwanda,2010,0-6 days,Both,"8,247","99,198.20"
RWA,Rwanda,2010,7-27 days,Male,"1,233","9,987.40"
RWA,Rwanda,2010,7-27 days,Female,"1,017","8,277.00"
RWA,Rwanda,2010,7-27 days,Both,"2,249","9,134.30"
RWA,Rwanda,2010,28-364 days,Male,"4,461","2,315.50"
RWA,Rwanda,2010,28-364 days,Female,"3,795","1,977.30"
RWA,Rwanda,2010,28-364 days,Both,"8,256","2,146.70"
RWA,Rwanda,2010,1-4 years,Male,"4,531",605.9
RWA,Rwanda,2010,1-4 years,Female,"3,652",489
RWA,Rwanda,2010,1-4 years,Both,"8,183",547.5
RWA,Rwanda,2010,5-9 years,Male,746,103.1
RWA,Rwanda,2010,5-9 years,Female,618,84.8
RWA,Rwanda,2010,5-9 years,Both,"1,364",93.9
RWA,Rwanda,2010,10-14 years,Male,514,82.8
RWA,Rwanda,2010,10-14 years,Female,431,68.8
RWA,Rwanda,2010,10-14 years,Both,945,75.7
RWA,Rwanda,2010,15-19 years,Male,980,185
RWA,Rwanda,2010,15-19 years,Female,739,137.6
RWA,Rwanda,2010,15-19 years,Both,"1,719",161.1
RWA,Rwanda,2010,20-24 years,Male,"1,790",316.4
RWA,Rwanda,2010,20-24 years,Female,"1,384",239.7
RWA,Rwanda,2010,20-24 years,Both,"3,174",277.7
RWA,Rwanda,2010,25-29 years,Male,"1,884",408.5
RWA,Rwanda,2010,25-29 years,Female,"1,536",323.7
RWA,Rwanda,2010,25-29 years,Both,"3,420",365.5
RWA,Rwanda,2010,30-34 years,Male,"1,699",494.1
RWA,Rwanda,2010,30-34 years,Female,"1,394",382.5
RWA,Rwanda,2010,30-34 years,Both,"3,093",436.7
RWA,Rwanda,2010,35-39 years,Male,"1,584",637.1
RWA,Rwanda,2010,35-39 years,Female,"1,289",461
RWA,Rwanda,2010,35-39 years,Both,"2,873",543.9
RWA,Rwanda,2010,40-44 years,Male,"1,478",759.5
RWA,Rwanda,2010,40-44 years,Female,"1,103",512.7
RWA,Rwanda,2010,40-44 years,Both,"2,581",629.9
RWA,Rwanda,2010,45-49 years,Male,"1,616",986.6
RWA,Rwanda,2010,45-49 years,Female,"1,095",629.5
RWA,Rwanda,2010,45-49 years,Both,"2,711",802.7
RWA,Rwanda,2010,50-54 years,Male,"1,787","1,337.90"
RWA,Rwanda,2010,50-54 years,Female,"1,193",817.6
RWA,Rwanda,2010,50-54 years,Both,"2,981","1,066.30"
RWA,Rwanda,2010,55-59 years,Male,"1,874","1,813.80"
RWA,Rwanda,2010,55-59 years,Female,"1,351","1,141.00"
RWA,Rwanda,2010,55-59 years,Both,"3,225","1,454.40"
RWA,Rwanda,2010,60-64 years,Male,"2,257","2,665.20"
RWA,Rwanda,2010,60-64 years,Female,"1,695","1,778.90"
RWA,Rwanda,2010,60-64 years,Both,"3,952","2,196.00"
RWA,Rwanda,2010,65-69 years,Male,"2,015","3,803.10"
RWA,Rwanda,2010,65-69 years,Female,"1,704","2,810.00"
RWA,Rwanda,2010,65-69 years,Both,"3,719","3,273.00"
RWA,Rwanda,2010,70-74 years,Male,"2,034","5,576.20"
RWA,Rwanda,2010,70-74 years,Female,"1,809","4,218.00"
RWA,Rwanda,2010,70-74 years,Both,"3,843","4,842.30"
RWA,Rwanda,2010,75-79 years,Male,"1,874","7,951.20"
RWA,Rwanda,2010,75-79 years,Female,"1,886","6,371.50"
RWA,Rwanda,2010,75-79 years,Both,"3,760","7,071.60"
RWA,Rwanda,2010,80+ years,Male,"1,779","12,883.30"
RWA,Rwanda,2010,80+ years,Female,"2,594","11,753.30"
RWA,Rwanda,2010,80+ years,Both,"4,374","12,188.20"
RWA,Rwanda,2010,All ages,Male,"40,875",777.5
RWA,Rwanda,2010,All ages,Female,"33,792",620.3
RWA,Rwanda,2010,All ages,Both,"74,668",697.5
SAU,Saudi Arabia,1970,0-6 days,Male,"4,925","189,793.00"
SAU,Saudi Arabia,1970,0-6 days,Female,"3,457","136,549.50"
SAU,Saudi Arabia,1970,0-6 days,Both,"8,383","163,498.40"
SAU,Saudi Arabia,1970,7-27 days,Male,"3,432","45,650.40"
SAU,Saudi Arabia,1970,7-27 days,Female,"2,630","35,629.10"
SAU,Saudi Arabia,1970,7-27 days,Both,"6,062","40,685.50"
SAU,Saudi Arabia,1970,28-364 days,Male,"9,183","8,104.40"
SAU,Saudi Arabia,1970,28-364 days,Female,"8,007","7,182.40"
SAU,Saudi Arabia,1970,28-364 days,Both,"17,190","7,647.20"
SAU,Saudi Arabia,1970,1-4 years,Male,"7,506","1,806.20"
SAU,Saudi Arabia,1970,1-4 years,Female,"6,864","1,680.30"
SAU,Saudi Arabia,1970,1-4 years,Both,"14,370","1,743.80"
SAU,Saudi Arabia,1970,5-9 years,Male,913,214.7
SAU,Saudi Arabia,1970,5-9 years,Female,709,170
SAU,Saudi Arabia,1970,5-9 years,Both,"1,621",192.5
SAU,Saudi Arabia,1970,10-14 years,Male,371,107.6
SAU,Saudi Arabia,1970,10-14 years,Female,224,65.9
SAU,Saudi Arabia,1970,10-14 years,Both,595,86.9
SAU,Saudi Arabia,1970,15-19 years,Male,343,118.1
SAU,Saudi Arabia,1970,15-19 years,Female,212,75.3
SAU,Saudi Arabia,1970,15-19 years,Both,555,97
SAU,Saudi Arabia,1970,20-24 years,Male,421,163.8
SAU,Saudi Arabia,1970,20-24 years,Female,252,107.2
SAU,Saudi Arabia,1970,20-24 years,Both,673,136.8
SAU,Saudi Arabia,1970,25-29 years,Male,388,179.5
SAU,Saudi Arabia,1970,25-29 years,Female,255,130.8
SAU,Saudi Arabia,1970,25-29 years,Both,643,156.4
SAU,Saudi Arabia,1970,30-34 years,Male,372,200.9
SAU,Saudi Arabia,1970,30-34 years,Female,269,159
SAU,Saudi Arabia,1970,30-34 years,Both,641,180.9
SAU,Saudi Arabia,1970,35-39 years,Male,361,232
SAU,Saudi Arabia,1970,35-39 years,Female,266,185.4
SAU,Saudi Arabia,1970,35-39 years,Both,627,209.6
SAU,Saudi Arabia,1970,40-44 years,Male,415,320.3
SAU,Saudi Arabia,1970,40-44 years,Female,305,253.1
SAU,Saudi Arabia,1970,40-44 years,Both,720,287.9
SAU,Saudi Arabia,1970,45-49 years,Male,500,474.1
SAU,Saudi Arabia,1970,45-49 years,Female,363,365.8
SAU,Saudi Arabia,1970,45-49 years,Both,863,421.6
SAU,Saudi Arabia,1970,50-54 years,Male,627,736.1
SAU,Saudi Arabia,1970,50-54 years,Female,448,552.2
SAU,Saudi Arabia,1970,50-54 years,Both,"1,075",646.4
SAU,Saudi Arabia,1970,55-59 years,Male,773,"1,141.70"
SAU,Saudi Arabia,1970,55-59 years,Female,529,808.7
SAU,Saudi Arabia,1970,55-59 years,Both,"1,302",978
SAU,Saudi Arabia,1970,60-64 years,Male,993,"1,874.20"
SAU,Saudi Arabia,1970,60-64 years,Female,707,"1,353.20"
SAU,Saudi Arabia,1970,60-64 years,Both,"1,700","1,615.50"
SAU,Saudi Arabia,1970,65-69 years,Male,"1,156","2,887.70"
SAU,Saudi Arabia,1970,65-69 years,Female,864,"2,159.80"
SAU,Saudi Arabia,1970,65-69 years,Both,"2,020","2,523.90"
SAU,Saudi Arabia,1970,70-74 years,Male,"1,260","4,483.90"
SAU,Saudi Arabia,1970,70-74 years,Female,"1,018","3,647.30"
SAU,Saudi Arabia,1970,70-74 years,Both,"2,277","4,067.10"
SAU,Saudi Arabia,1970,75-79 years,Male,"1,245","6,903.60"
SAU,Saudi Arabia,1970,75-79 years,Female,"1,041","6,001.20"
SAU,Saudi Arabia,1970,75-79 years,Both,"2,286","6,461.10"
SAU,Saudi Arabia,1970,80+ years,Male,"2,152","14,063.90"
SAU,Saudi Arabia,1970,80+ years,Female,"1,752","12,974.30"
SAU,Saudi Arabia,1970,80+ years,Both,"3,904","13,553.20"
SAU,Saudi Arabia,1970,All ages,Male,"37,336","1,262.90"
SAU,Saudi Arabia,1970,All ages,Female,"30,173","1,066.80"
SAU,Saudi Arabia,1970,All ages,Both,"67,508","1,167.00"
SAU,Saudi Arabia,1980,0-6 days,Male,"5,114","122,573.00"
SAU,Saudi Arabia,1980,0-6 days,Female,"3,652","89,839.80"
SAU,Saudi Arabia,1980,0-6 days,Both,"8,766","106,419.00"
SAU,Saudi Arabia,1980,7-27 days,Male,"2,150","17,536.80"
SAU,Saudi Arabia,1980,7-27 days,Female,"1,730","14,427.50"
SAU,Saudi Arabia,1980,7-27 days,Both,"3,880","15,998.80"
SAU,Saudi Arabia,1980,28-364 days,Male,"6,230","3,313.60"
SAU,Saudi Arabia,1980,28-364 days,Female,"5,653","3,072.50"
SAU,Saudi Arabia,1980,28-364 days,Both,"11,883","3,194.30"
SAU,Saudi Arabia,1980,1-4 years,Male,"3,490",507.6
SAU,Saudi Arabia,1980,1-4 years,Female,"3,173",471.3
SAU,Saudi Arabia,1980,1-4 years,Both,"6,663",489.6
SAU,Saudi Arabia,1980,5-9 years,Male,753,103.1
SAU,Saudi Arabia,1980,5-9 years,Female,597,82.5
SAU,Saudi Arabia,1980,5-9 years,Both,"1,350",92.9
SAU,Saudi Arabia,1980,10-14 years,Male,354,62.9
SAU,Saudi Arabia,1980,10-14 years,Female,219,40.2
SAU,Saudi Arabia,1980,10-14 years,Both,573,51.7
SAU,Saudi Arabia,1980,15-19 years,Male,427,90.3
SAU,Saudi Arabia,1980,15-19 years,Female,240,53.9
SAU,Saudi Arabia,1980,15-19 years,Both,667,72.6
SAU,Saudi Arabia,1980,20-24 years,Male,594,128.7
SAU,Saudi Arabia,1980,20-24 years,Female,266,73.1
SAU,Saudi Arabia,1980,20-24 years,Both,860,104.2
SAU,Saudi Arabia,1980,25-29 years,Male,681,139.9
SAU,Saudi Arabia,1980,25-29 years,Female,269,87.1
SAU,Saudi Arabia,1980,25-29 years,Both,949,119.4
SAU,Saudi Arabia,1980,30-34 years,Male,673,156.2
SAU,Saudi Arabia,1980,30-34 years,Female,286,108.3
SAU,Saudi Arabia,1980,30-34 years,Both,959,138
SAU,Saudi Arabia,1980,35-39 years,Male,586,186.3
SAU,Saudi Arabia,1980,35-39 years,Female,288,131.8
SAU,Saudi Arabia,1980,35-39 years,Both,874,164
SAU,Saudi Arabia,1980,40-44 years,Male,605,257.5
SAU,Saudi Arabia,1980,40-44 years,Female,346,189.6
SAU,Saudi Arabia,1980,40-44 years,Both,951,227.8
SAU,Saudi Arabia,1980,45-49 years,Male,689,381.8
SAU,Saudi Arabia,1980,45-49 years,Female,426,283.5
SAU,Saudi Arabia,1980,45-49 years,Both,"1,115",337.1
SAU,Saudi Arabia,1980,50-54 years,Male,830,596.5
SAU,Saudi Arabia,1980,50-54 years,Female,526,434.3
SAU,Saudi Arabia,1980,50-54 years,Both,"1,356",521.1
SAU,Saudi Arabia,1980,55-59 years,Male,"1,002",941.7
SAU,Saudi Arabia,1980,55-59 years,Female,624,645.7
SAU,Saudi Arabia,1980,55-59 years,Both,"1,626",800.9
SAU,Saudi Arabia,1980,60-64 years,Male,"1,242","1,578.20"
SAU,Saudi Arabia,1980,60-64 years,Female,805,"1,082.40"
SAU,Saudi Arabia,1980,60-64 years,Both,"2,048","1,337.30"
SAU,Saudi Arabia,1980,65-69 years,Male,"1,419","2,483.70"
SAU,Saudi Arabia,1980,65-69 years,Female,969,"1,749.80"
SAU,Saudi Arabia,1980,65-69 years,Both,"2,389","2,122.50"
SAU,Saudi Arabia,1980,70-74 years,Male,"1,566","3,906.30"
SAU,Saudi Arabia,1980,70-74 years,Female,"1,185","2,977.30"
SAU,Saudi Arabia,1980,70-74 years,Both,"2,751","3,443.50"
SAU,Saudi Arabia,1980,75-79 years,Male,"1,555","6,114.00"
SAU,Saudi Arabia,1980,75-79 years,Female,"1,257","5,020.20"
SAU,Saudi Arabia,1980,75-79 years,Both,"2,812","5,571.50"
SAU,Saudi Arabia,1980,80+ years,Male,"2,973","13,167.30"
SAU,Saudi Arabia,1980,80+ years,Female,"2,312","11,624.50"
SAU,Saudi Arabia,1980,80+ years,Both,"5,285","12,444.70"
SAU,Saudi Arabia,1980,All ages,Male,"32,932",629
SAU,Saudi Arabia,1980,All ages,Female,"24,824",550.7
SAU,Saudi Arabia,1980,All ages,Both,"57,755",592.8
SAU,Saudi Arabia,1990,0-6 days,Male,"3,929","70,563.80"
SAU,Saudi Arabia,1990,0-6 days,Female,"2,846","52,533.20"
SAU,Saudi Arabia,1990,0-6 days,Both,"6,775","61,678.10"
SAU,Saudi Arabia,1990,7-27 days,Male,984,"5,949.30"
SAU,Saudi Arabia,1990,7-27 days,Female,869,"5,388.80"
SAU,Saudi Arabia,1990,7-27 days,Both,"1,854","5,672.80"
SAU,Saudi Arabia,1990,28-364 days,Male,"2,562",974.3
SAU,Saudi Arabia,1990,28-364 days,Female,"2,529",986
SAU,Saudi Arabia,1990,28-364 days,Both,"5,091",980.1
SAU,Saudi Arabia,1990,1-4 years,Male,"1,604",147.1
SAU,Saudi Arabia,1990,1-4 years,Female,"1,364",128.2
SAU,Saudi Arabia,1990,1-4 years,Both,"2,969",137.8
SAU,Saudi Arabia,1990,5-9 years,Male,611,48.9
SAU,Saudi Arabia,1990,5-9 years,Female,458,39.1
SAU,Saudi Arabia,1990,5-9 years,Both,"1,070",44.2
SAU,Saudi Arabia,1990,10-14 years,Male,343,39.3
SAU,Saudi Arabia,1990,10-14 years,Female,251,28.4
SAU,Saudi Arabia,1990,10-14 years,Both,594,33.8
SAU,Saudi Arabia,1990,15-19 years,Male,544,81.3
SAU,Saudi Arabia,1990,15-19 years,Female,310,46.1
SAU,Saudi Arabia,1990,15-19 years,Both,854,63.7
SAU,Saudi Arabia,1990,20-24 years,Male,"1,128",120.5
SAU,Saudi Arabia,1990,20-24 years,Female,351,57.6
SAU,Saudi Arabia,1990,20-24 years,Both,"1,478",95.7
SAU,Saudi Arabia,1990,25-29 years,Male,"1,287",129.6
SAU,Saudi Arabia,1990,25-29 years,Female,408,67.3
SAU,Saudi Arabia,1990,25-29 years,Both,"1,695",106
SAU,Saudi Arabia,1990,30-34 years,Male,"1,238",146.5
SAU,Saudi Arabia,1990,30-34 years,Female,444,87.1
SAU,Saudi Arabia,1990,30-34 years,Both,"1,682",124.2
SAU,Saudi Arabia,1990,35-39 years,Male,"1,254",188.3
SAU,Saudi Arabia,1990,35-39 years,Female,435,124.5
SAU,Saudi Arabia,1990,35-39 years,Both,"1,689",166.3
SAU,Saudi Arabia,1990,40-44 years,Male,"1,073",260.3
SAU,Saudi Arabia,1990,40-44 years,Female,396,180.8
SAU,Saudi Arabia,1990,40-44 years,Both,"1,469",232.7
SAU,Saudi Arabia,1990,45-49 years,Male,"1,223",386
SAU,Saudi Arabia,1990,45-49 years,Female,570,272
SAU,Saudi Arabia,1990,45-49 years,Both,"1,793",340.6
SAU,Saudi Arabia,1990,50-54 years,Male,"1,143",603.1
SAU,Saudi Arabia,1990,50-54 years,Female,563,417.8
SAU,Saudi Arabia,1990,50-54 years,Both,"1,706",526.1
SAU,Saudi Arabia,1990,55-59 years,Male,"1,625",951.8
SAU,Saudi Arabia,1990,55-59 years,Female,683,622.9
SAU,Saudi Arabia,1990,55-59 years,Both,"2,308",823.2
SAU,Saudi Arabia,1990,60-64 years,Male,"1,858","1,574.40"
SAU,Saudi Arabia,1990,60-64 years,Female,842,"1,025.00"
SAU,Saudi Arabia,1990,60-64 years,Both,"2,700","1,348.90"
SAU,Saudi Arabia,1990,65-69 years,Male,"1,987","2,479.40"
SAU,Saudi Arabia,1990,65-69 years,Female,"1,028","1,662.40"
SAU,Saudi Arabia,1990,65-69 years,Both,"3,015","2,123.40"
SAU,Saudi Arabia,1990,70-74 years,Male,"2,156","3,901.10"
SAU,Saudi Arabia,1990,70-74 years,Female,"1,266","2,833.50"
SAU,Saudi Arabia,1990,70-74 years,Both,"3,422","3,423.90"
SAU,Saudi Arabia,1990,75-79 years,Male,"2,704","6,109.10"
SAU,Saudi Arabia,1990,75-79 years,Female,"1,918","4,806.70"
SAU,Saudi Arabia,1990,75-79 years,Both,"4,622","5,491.70"
SAU,Saudi Arabia,1990,80+ years,Male,"6,305","11,427.40"
SAU,Saudi Arabia,1990,80+ years,Female,"4,549","10,108.10"
SAU,Saudi Arabia,1990,80+ years,Both,"10,853","10,834.70"
SAU,Saudi Arabia,1990,All ages,Male,"35,559",392.8
SAU,Saudi Arabia,1990,All ages,Female,"22,079",311.4
SAU,Saudi Arabia,1990,All ages,Both,"57,639",357
SAU,Saudi Arabia,2000,0-6 days,Male,"2,870","53,321.30"
SAU,Saudi Arabia,2000,0-6 days,Female,"2,178","41,615.50"
SAU,Saudi Arabia,2000,0-6 days,Both,"5,048","47,550.00"
SAU,Saudi Arabia,2000,7-27 days,Male,730,"4,554.50"
SAU,Saudi Arabia,2000,7-27 days,Female,621,"3,977.60"
SAU,Saudi Arabia,2000,7-27 days,Both,"1,351","4,269.80"
SAU,Saudi Arabia,2000,28-364 days,Male,"1,713",665.7
SAU,Saudi Arabia,2000,28-364 days,Female,"1,669",665.6
SAU,Saudi Arabia,2000,28-364 days,Both,"3,381",665.6
SAU,Saudi Arabia,2000,1-4 years,Male,"1,227",108.6
SAU,Saudi Arabia,2000,1-4 years,Female,"1,014",91.9
SAU,Saudi Arabia,2000,1-4 years,Both,"2,241",100.4
SAU,Saudi Arabia,2000,5-9 years,Male,509,38.6
SAU,Saudi Arabia,2000,5-9 years,Female,396,30.9
SAU,Saudi Arabia,2000,5-9 years,Both,905,34.8
SAU,Saudi Arabia,2000,10-14 years,Male,385,32.9
SAU,Saudi Arabia,2000,10-14 years,Female,271,23.2
SAU,Saudi Arabia,2000,10-14 years,Both,656,28
SAU,Saudi Arabia,2000,15-19 years,Male,716,73.6
SAU,Saudi Arabia,2000,15-19 years,Female,380,38.6
SAU,Saudi Arabia,2000,15-19 years,Both,"1,096",55.9
SAU,Saudi Arabia,2000,20-24 years,Male,"1,019",110.1
SAU,Saudi Arabia,2000,20-24 years,Female,409,46.7
SAU,Saudi Arabia,2000,20-24 years,Both,"1,428",79.3
SAU,Saudi Arabia,2000,25-29 years,Male,"1,406",118
SAU,Saudi Arabia,2000,25-29 years,Female,438,53.8
SAU,Saudi Arabia,2000,25-29 years,Both,"1,844",92
SAU,Saudi Arabia,2000,30-34 years,Male,"1,334",133.3
SAU,Saudi Arabia,2000,30-34 years,Female,513,70.7
SAU,Saudi Arabia,2000,30-34 years,Both,"1,847",107
SAU,Saudi Arabia,2000,35-39 years,Male,"1,355",172.3
SAU,Saudi Arabia,2000,35-39 years,Female,574,102.7
SAU,Saudi Arabia,2000,35-39 years,Both,"1,929",143.4
SAU,Saudi Arabia,2000,40-44 years,Male,"1,634",238.4
SAU,Saudi Arabia,2000,40-44 years,Female,579,154
SAU,Saudi Arabia,2000,40-44 years,Both,"2,213",208.5
SAU,Saudi Arabia,2000,45-49 years,Male,"1,304",353.7
SAU,Saudi Arabia,2000,45-49 years,Female,770,236.4
SAU,Saudi Arabia,2000,45-49 years,Both,"2,074",298.7
SAU,Saudi Arabia,2000,50-54 years,Male,"1,412",554.2
SAU,Saudi Arabia,2000,50-54 years,Female,733,366.3
SAU,Saudi Arabia,2000,50-54 years,Both,"2,145",471.6
SAU,Saudi Arabia,2000,55-59 years,Male,"1,656",881.8
SAU,Saudi Arabia,2000,55-59 years,Female,919,550.9
SAU,Saudi Arabia,2000,55-59 years,Both,"2,575",726.1
SAU,Saudi Arabia,2000,60-64 years,Male,"1,393","1,474.40"
SAU,Saudi Arabia,2000,60-64 years,Female,"1,161",911.4
SAU,Saudi Arabia,2000,60-64 years,Both,"2,554","1,151.10"
SAU,Saudi Arabia,2000,65-69 years,Male,"4,036","2,342.50"
SAU,Saudi Arabia,2000,65-69 years,Female,"1,906","1,488.20"
SAU,Saudi Arabia,2000,65-69 years,Both,"5,941","1,978.20"
SAU,Saudi Arabia,2000,70-74 years,Male,"3,621","3,705.20"
SAU,Saudi Arabia,2000,70-74 years,Female,"1,419","2,545.60"
